site_name	pearson-r_central_coverage	pearson-pval_central_coverage	pearson-adjusted-p-val_central_coverage	lin-reg-RMSE_central_coverage	pearson-r_mean_coverage	pearson-pval_mean_coverage	pearson-adjusted-p-val_mean_coverage	lin-reg-RMSE_mean_coverage	pearson-r_amplitude	pearson-pval_amplitude	pearson-adjusted-p-val_amplitude	lin-reg-RMSE_amplitude
ZFP1.hg38.10000	-0.27543664922181343	0.00011502841846520167	0.0006195101965911575	0.045133655879421926	-0.2871579195471817	5.6323018478130744e-05	0.0004163485875736331	0.013711536001012995	-0.16990854480789291	0.018779422151551782	0.07954878821500025	0.7109396309164753
ZFP42.hg38.10000	-0.17809477190394643	0.013705157845649156	0.033550938362400855	0.09382618282471554	-0.1655172523576002	0.022120950849718497	0.04806261957797186	0.0551435919582081	-0.03912749180412788	0.5909851991745729	0.7656406188619038	0.4129038454190865
ZFP64.hg38.10000	-0.005807915990028689	0.9364434320310685	0.9490300373003033	0.045093008425702845	-0.07702485201854913	0.28955826223934106	0.35674334922951495	0.013025121868332075	-0.047146602935929253	0.5172034918515171	0.7195044886642876	0.4841112493097254
ZFX.hg38.10000	-0.06543206304353678	0.36848369014491233	0.44812371349881275	0.14802176536032619	-0.14026915686432992	0.05293969886673662	0.09370078156225214	0.07005896612080618	0.10018675624578441	0.1678973427499858	0.3931509206008984	0.43085917536291457
ZIC2.hg38.10000	-0.21343108070146966	0.0030312650455086476	0.010024446685585615	0.07822213381104276	-0.23094601553168262	0.0013073938769999282	0.006161093645362162	0.021622053776085535	-0.04586091432600215	0.5287066787449473	0.7302118670626413	0.49141581263411205
ZIM3.hg38.10000	0.15378913904556335	0.03366102490973052	0.06609482495296044	0.06369651906518434	0.21004420367094756	0.003540749339399207	0.01308688726425001	0.00999202381003753	0.0006435930349962977	0.9929497871044091	0.9943627225145181	0.5368806609479904
ZKSCAN1.hg38.10000	-0.18264157437902254	0.01144221041653539	0.029545981692012616	0.044634352338215416	-0.23258277267022412	0.0012046547099187086	0.0058224977646070914	0.015623506397010573	0.3038006371230807	1.9332205637245364e-05	0.00019179582961161847	0.8035916279972293
ZNF121.hg38.10000	-0.06656548934455458	0.360228499432797	0.44092903989014437	0.09290012695985225	-0.12627402474251911	0.0817431094524616	0.13113681814288522	0.009636002176474697	0.1965506633875148	0.006426495949720975	0.032740391527632536	0.563117128511669
ZNF143.hg38.10000	-0.2644759502777128	0.0002179999054432354	0.0010075561186558661	0.0662135179645374	-0.13735190973534203	0.0581227960274242	0.09870402748801317	0.03353033400963406	-0.33659315445318727	1.9270184870143714e-06	2.5945927485872073e-05	0.8270247477046921
ZNF146.hg38.10000	-0.09766581206598329	0.17890838021080668	0.2417507503206958	0.08897111798523438	-0.16948081236109194	0.019084413782571707	0.043082778419338524	0.021290609801838705	0.37091381367542137	1.2769716493518874e-07	2.00590963252359e-06	1.1605386782956506
ZNF18.hg38.10000	-0.14710874249796088	0.04227532233568208	0.07812645353211836	0.07493203732872428	-0.14593369055623748	0.04396737680759939	0.08085707832421937	0.01946166449462549	-0.1089271558201651	0.13361746848908224	0.3292404288913987	0.5677726618304778
ZNF184.hg38.10000	0.11383734147119401	0.1168723614973714	0.17624352113803607	0.04606501677663469	-0.20079196858693352	0.005349350842357055	0.017385390237660427	0.009193441131606105	0.07392712089232237	0.3094494452943718	0.5467505736626267	0.6304684159604461
ZNF217.hg38.10000	-0.3813465686949448	5.244758273899329e-08	1.1631022760353218e-06	0.06178707403140053	-0.3860459840354039	3.476797940188684e-08	5.957967379323335e-07	0.02337550342235145	0.08507484320219018	0.2419356050040773	0.5039211220250671	0.48416425700940136
ZNF22.hg38.10000	0.1302184215367514	0.07257506903116001	0.12106549125994392	0.06113611516863238	-0.1267777707244619	0.08052274853704128	0.12973109486523315	0.008606166102281678	-0.1987218096001124	0.005853051008556995	0.03022740041405462	0.6084582602355805
ZNF24.hg38.10000	0.18242375996777038	0.01154260175818291	0.029602454849217395	0.05139135018577618	-0.10997291918289001	0.12990503043723745	0.19056107577758177	0.009492228733203519	0.09030530070334927	0.2140920950765129	0.4687171644211073	0.7493653789383625
ZNF263.hg38.10000	-0.14994055574352128	0.03842090628685241	0.07242340835071678	0.1294276317487182	-0.1638839107209696	0.02348865508642034	0.04974844363809252	0.03221789621541652	-0.06485453667247318	0.37273459626373384	0.60831576965986	0.45109430633850633
ZNF264.hg38.10000	-0.032282965167513056	0.657515253664257	0.7102671937863178	0.04358603764178642	-0.11538448785031533	0.11194956377668241	0.16881994217523708	0.008474688054965691	0.15013172577016684	0.03817174309413955	0.13598841885183222	0.47163891731525664
ZNF274.hg38.10000	-0.14974118478671322	0.03868221777454086	0.07255321443284529	0.1449371219726151	-0.09729518643642132	0.1805711259189892	0.2484500528155435	0.020789649218830055	0.07381100070204254	0.31021209014745166	0.5467505736626267	0.49968649074483346
ZNF280A.hg38.10000	-0.11671839951471871	0.10783683093525213	0.1652621352137807	0.05772199582543396	0.021358641750819356	0.7693095916355344	0.8056381001294346	0.020195814501612817	0.07853738971911853	0.280163366329564	0.5349340894593374	0.7748531605229644
ZNF3.hg38.10000	-0.1808741955246898	0.012279452174627345	0.03106948637472825	0.06018599737306845	-0.15652996834280003	0.03058471492124628	0.06068651329110446	0.02206151019905498	-0.038136666103878065	0.6004245771227954	0.7735541934128911	0.6241487645882978
ZNF316.hg38.10000	0.10871617926301574	0.13437620688747895	0.19248268886411318	0.040166380151269915	-0.08611559518064352	0.23620310000113184	0.3028862880966895	0.007697596199417336	-0.13136894675729732	0.07006412575079261	0.2165096344922034	0.48798791212763565
ZNF317.hg38.10000	0.14038552087864523	0.052741170162740554	0.09378972241204335	0.05638517955070488	0.1205546729124574	0.09666801965809454	0.14997466424321665	0.013460080276608772	0.0807999489985163	0.26649726541335583	0.5189884983379662	0.5207336010218978
ZNF324.hg38.10000	-0.19579519471885382	0.006637488782109503	0.019248717468117557	0.05513992466680568	-0.18305335950185542	0.011254516275337878	0.028863623372805305	0.017689516795887046	0.036506688572444955	0.6160982530196533	0.7745577142877067	0.5410169056169661
ZNF335.hg38.10000	-0.1040251539821616	0.15211311115954063	0.21161122843965613	0.09774198687527319	-0.20362901714787462	0.004722167085194247	0.016038351271335415	0.044139847014570195	0.0883724673303999	0.22410127214900746	0.4827781691438618	0.47226154270208787
ZNF341.hg38.10000	-0.10876170748759058	0.13421219400215526	0.19248268886411318	0.1010060980063243	-0.15535445202674153	0.0318734658308328	0.06226060423950241	0.035781835755404945	-0.14460444781820733	0.045949469998598384	0.15579862869811095	0.5474685110122395
ZNF35.hg38.10000	-0.03178519758233199	0.6624689722390156	0.7135261371989453	0.046587305506917545	-0.09469780348230233	0.1925443672285889	0.2630044436419493	0.01370358793920158	-0.22490792071877386	0.00175964062794778	0.011243805368412085	0.7295135883199056
ZNF382.hg38.10000	0.04291757860417866	0.5555185671002518	0.610831204197607	0.05388457926100868	0.1343211393512227	0.06394349787951178	0.10573113465164888	0.015406228700832013	-0.002647383545132432	0.9710053072905166	0.9840564538938837	0.5310398674271035
ZNF384.hg38.10000	0.0016490748470765696	0.9819365765769371	0.9845481100252801	0.06584728534209931	-0.19417057817623923	0.007112278871066832	0.02111282782985981	0.012031177389638579	0.24083444578822433	0.000790541032466601	0.005418799440725611	0.6142759353437773
ZNF444.hg38.10000	-0.26917541499577724	0.00016628588897856604	0.0008248655282226236	0.06841098816062781	-0.2854442962202011	6.264526775141908e-05	0.00045417819119778836	0.027720135179861015	-0.4260389895637238	8.012612650808517e-10	1.7769146878557712e-08	0.7563828510642541
ZNF449.hg38.10000	-0.19329225202139574	0.007381366660316033	0.020923122037136425	0.04711059644999822	-0.1909474781325266	0.008144615196944918	0.023016812888781813	0.009616445819041293	0.07543078127569039	0.2996848943529128	0.5467505736626267	0.49417650480943504
ZNF467.hg38.10000	-0.21000628805437885	0.003546866211064315	0.01143351408942364	0.09564335611803947	-0.25281951481508486	0.0004177667045020703	0.0025846723242198425	0.023399218183528123	0.0636684375840622	0.3815589501610315	0.6147338641483284	0.5619333954157526
ZNF486.hg38.10000	-0.3225179472792273	5.3591928264526005e-06	5.612265821035085e-05	0.09751112822561	-0.31891708167492594	6.905993526308179e-06	6.508898898545458e-05	0.038213818263320605	0.30249809281474405	2.107008809243527e-05	0.00020284023424510435	0.8048849902228432
ZNF490.hg38.10000	-0.1089637925066078	0.13348604713375709	0.19248268886411318	0.05248254346288541	0.2269669033250476	0.0015914763778259598	0.007239763505199237	0.030482990568118123	0.16865819038380725	0.019683070192334198	0.08088932314515357	0.5279890548337506
ZNF554.hg38.10000	-0.1829443596291161	0.011303933251060213	0.029390226452756553	0.07368768047027965	-0.2935812190592198	3.756968022438118e-05	0.0002878540870203588	0.01292814641890816	-0.0018717110063408515	0.9794983941479549	0.9900023983747426	0.5170599159452143
ZNF574.hg38.10000	-0.2272404333745451	0.0015702762852750234	0.00563803961474937	0.059371058577956146	-0.15449690084402973	0.03284250602612433	0.06382280810231378	0.02315968460545522	-0.43785402357432374	2.3849638940565527e-10	5.994209253728803e-09	0.7528432321515759
ZNF580.hg38.10000	-0.3066603317794776	1.5980005036853587e-05	0.00012048923797787603	0.08134267278306978	-0.21276389248899774	0.003126044146537686	0.012276235867132371	0.02234776962782968	-0.4595027776334326	2.2859961717623522e-11	6.155861119674335e-10	0.8455243293757764
ZNF652.hg38.10000	-0.266349454454587	0.0001958084145552911	0.0009380572910410845	0.0436206246505103	-0.293329763939628	3.817693461808472e-05	0.0002878540870203588	0.012093103044091176	0.14519526916770176	0.045059438978997224	0.1546397477796924	0.5053396797251626
ZNF680.hg38.10000	-0.18173648419257185	0.0118644707923475	0.030222334383209513	0.04986496943077912	-0.2155720668358359	0.0027444201234079063	0.011246156375269356	0.018863493737746644	0.1377095206889656	0.057465756639406645	0.18676370907807158	0.4588108578745375
ZNF701.hg38.10000	-0.49484902944807124	3.4250017498303043e-13	2.1520427661433746e-11	0.06534297151614905	-0.4496060335656347	6.816022372547613e-11	2.56964043445045e-09	0.02451264414663958	0.11792340838460431	0.10422442776991056	0.28472905267577014	0.4607487884820619
ZNF768.hg38.10000	0.04397064936244076	0.5458505193490308	0.6034769671395444	0.05163045383309906	-0.10628760437452163	0.14334973036059048	0.20627041353413209	0.0093074418862403	0.14519183026497395	0.045064577419521544	0.1546397477796924	0.6043002505602341
ZNF770.hg38.10000	-0.187129427710883	0.009538024706182029	0.026056777639352352	0.12426887402684791	-0.1826321968764998	0.011446516647023187	0.02909848563530062	0.01290387278962969	0.0626313803947953	0.3893777350515466	0.6246613026146088	0.5136415275783391
ZNF778.hg38.10000	-0.10551805161515278	0.14628633263118526	0.2051779920933442	0.05898739219294248	-0.07525048220831873	0.30084485190781474	0.36695437877147347	0.013771593184690397	0.04206333812612765	0.5634216424082019	0.752684838375165	0.4875012057882155
ZNF792.hg38.10000	-0.2643837616492692	0.00021915013721427324	0.0010075561186558661	0.06309876628071331	-0.24422316721228562	0.0006621734924225156	0.0035662772377612626	0.023171482525806007	-0.21074935512428147	0.0034287099006482026	0.019292890037975706	0.7408235100787159
ZSCAN16.hg38.10000	-0.010969865371686116	0.8802787209476837	0.9092193912254157	0.07188642833980283	-0.090533250261553	0.21293308772322103	0.282661176308642	0.012005053140712584	0.06779164867583667	0.3514287125317177	0.5852029383230257	0.4609819723593831
ZSCAN22.hg38.10000	-0.25178415669977583	0.0004419733965514935	0.0018513774499990339	0.07799079628510906	-0.2283974011974889	0.0014834279292660149	0.006904349744855403	0.028839605143946227	0.20237616015591947	0.004990504485268885	0.027266959289077818	0.5115989947773976
ZSCAN4.hg38.10000	0.09932775363365053	0.17159113702985002	0.23438354587048352	0.13647274083293442	-0.06721110857819634	0.35557810646125076	0.42692021062385843	0.014693745879763376	0.01529662152813246	0.8336457500017579	0.8979555650018934	0.7501776235414948
ZSCAN9.hg38.10000	-0.32519036158617165	4.430466896433202e-06	4.912605941045051e-05	0.0558404284297667	-0.2596571652450382	0.00028629643097646845	0.0018935746399671685	0.022473903007422878	-0.2595409666247843	0.0002881657416980153	0.0020892016273106107	0.8401592814853218
